"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-337661798397.168,4110379939964.48,-6375105473955.13,-55023874803.8006,-1467462091398.3,-287760575987.522,429677215057.492
"2","rsut",5923347059664.57,9377265720349.67,4977576630012.05,-1122308594797,3016683638576.71,-3927006521688.28,1834918039269.78
"3","rlutcs",333042224942.642,-499420832799.456,-1877227291623.36,-9780102646.89321,1130151461278.21,-77935662148.2513,200171058760.427
"4","rsutcs",676951352838.607,1419246540915.28,-418595386902.042,160439826975.462,924641516693.687,700317974788.53,636268195879.272
"5","net_rad",5585685261267.4,13487645660314.1,-1397528843943.08,-1177332469600.8,1549221547178.41,-4214767097675.8,2264595254327.28
