"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-762912446040.194,-8044847914748.8,-972742729970.544,-72738269675.2687,-3539939877380.11,-221650853918.956,3305889845175.59
"2","rsut",10869400118166.2,12875988503529.2,6643459599472.01,149638107742.294,5273597644083.11,5301590600270.58,500945482234.33
"3","rlutcs",82726653222.0074,-1918371127248.46,601515098331.302,-3307354269.40975,-99705659400.0779,-140868164258.776,-211094576818.083
"4","rsutcs",628068633121.963,1217689835367.26,1022164288002.45,706339501694.023,57465919930.4153,1871028572346.3,579384984975.984
"5","net_rad",10106487672126,4831140588780.37,5670716869501.47,76899838067.0248,1733657766703,5079939746351.62,3806835327409.92
