"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",730525230554.803,7185468653802.57,5040268319712.61,296562181186.335,4525432529828.59,1114520872621.96,9807737406233.67
"2","rsut",4776105593168.2,6746647273156.69,3869045622244.39,1244029142564.53,6677805196095.73,6757143474330.78,7563947776367.89
"3","rlutcs",585995522128.321,1951978978788.87,2038861540080.95,23975391481.8874,1868124016261.91,593512998244.915,1374999739211.41
"4","rsutcs",665909231928.978,1287555978751.38,447825250480.11,59515639607.7446,1217245138629.26,375389601276.965,1017536629338.51
"5","net_rad",5506630823723,13932115926959.3,8909313941957,1540591323750.86,11203237725924.3,7871664346952.74,17371685182601.6
