"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",597595431781.557,-317231806168.081,123530114485.118,-9227929486.972,272047985631.562,8507087573.23891,73107827435.7447
"2","rsut",-4185953317677.49,-137982347727.23,-372975013227.221,16741553353.8124,-156445889862.217,140131045195.537,-104351977100.506
"3","rlutcs",326575470055.905,-443864016806.104,254327500817.822,-11535562161.961,336255845145.551,-16011161216.4541,-28625808379.5355
"4","rsutcs",-990061932790.682,-656450074412.68,-89052934527.1717,-49127502142.7671,-440082430039.695,176162146102.217,-66546777896.2312
"5","net_rad",-3588357885895.94,-455214153895.311,-249444898742.103,7513623866.84037,115602095769.346,148638132768.776,-31244149664.7611
