"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",22786129054.2799,-1893886898612.06,-1521862579498.35,15062090896.6094,18796063303.7796,114203644892.753,1206718385182.12
"2","rsut",253014769164.968,2018088577540.21,2336720634377.41,225530733653.547,895246110140.103,809232999770.642,169667139904.129
"3","rlutcs",22793566162.1203,-347521506834.999,-111847320088.522,-2793025848.03945,66786539990.2413,58183279463.4313,332612195551.32
"4","rsutcs",150618617030.454,198836424635.372,281072144075.071,89783604468.3836,162780412563.3,271744678784.533,65582493962.0627
"5","net_rad",275800898219.248,124201678928.148,814858054879.065,240592824550.156,914042173443.883,923436644663.395,1376385525086.25
