"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",152054824681.71,132726625065.904,-217405165958.182,-6814314317.18719,-88356799752.7094,-68361197308.0757,-128042874737.67
"2","rsut",-1092923247604.62,155181404924.299,716849557975.028,88907064170.5204,152310744476.157,451346718422.799,907021313790.262
"3","rlutcs",157582793971.802,243672275934.136,178639851076.223,-7557280769.87278,52202417491.4545,-45263367613.7329,-98572036994.7161
"4","rsutcs",-534455564180.988,-767060966618.078,1130309894367.92,114075840190.967,-85940517939.6595,418245067628.543,516800097001.147
"5","net_rad",-940868422922.91,287908029990.204,499444392016.846,82092749853.3332,63953944723.4479,382985521114.723,778978439052.592
