"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-782740813963.815,4221224707756.87,10523837986473.1,-10505881137.8177,-6531358211315.45,814182957404.262,-11971677336381.6
"2","rsut",1472648695629.16,10224858885963.4,2667041589227.15,-169145551515.539,3129279217369.07,1371988967146.33,5543719750515.75
"3","rlutcs",163631833170.858,-330931444211.975,3536054452324.12,72235938051.165,-1354370629377.15,827837341203.872,-2796442162414.96
"4","rsutcs",-3495792937964.64,3167128887959.52,291478135791.613,-98697894349.6878,-8876134625427.99,358092748249.937,1579875043144.72
"5","net_rad",689907881665.342,14446083593720.3,13190879575700.2,-179651432653.357,-3402078993946.38,2186171924550.59,-6427957585865.82
