"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-6610851462521.25,-30464086880279.6,-12183455267026,-140093390758.822,1279519650083.07,-1355792732564.89,-8914609492854.74
"2","rsut",52951410345408.4,87075824643355.2,53040135958284.3,4056481986218.65,15781520440774.7,27560261278086.8,26613074512124.2
"3","rlutcs",-1456971248181.76,-3689125963789.88,-485657060624.461,-102735153835.213,1450744875871.23,-1114520771102.23,-1217255896373.83
"4","rsutcs",4765899403447.14,13311985254686.6,11183733186624.3,5522792795416.54,7408216430078.81,20269957217076.1,6656771036733.87
"5","net_rad",46340558882887.2,56611737763075.6,40856680691258.3,3916388595459.83,17061040090857.8,26204468545521.9,17698465019269.5
