"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-5923167299471.28,-23232062216475.1,-11028946765267.2,-127077430339.027,1403245677037.64,-919801553606.557,-5729447519893.77
"2","rsut",46435368349965.2,68270474869366.9,43771608378313.5,3053564550147.99,12656715052709.3,21080691555854.6,18893926809782.5
"3","rlutcs",-1181741873982.62,-2916861477227.77,-236276858009.656,-40462550542.7899,579731677493.506,-456226635934.341,-52499226994.9465
"4","rsutcs",3358327062578,8000912946100.42,8318214335430.31,3932305354436.67,6560912363461.98,13295315086261.5,3796816664177.61
"5","net_rad",40512201050494,45038412652891.8,32742661613046.2,2926487119808.96,14059960729747,20160890002248.1,13164479289888.7
