"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-6147691658532.37,-24112207494951.8,-10547233916639.4,-127715855226.244,1380041831094.17,-962625170013.937,-5730685606864.87
"2","rsut",48197151790096.7,70857791778269.8,41860212295400.2,3069302991730.52,12417555819076,22062116305091.2,18895072630994.6
"3","rlutcs",-1227219565646.95,-3027373798057.99,-225936148167.384,-40676756630.3334,568462746969.131,-477465402055.783,-54489892416.7703
"4","rsutcs",3484607598312.78,8304145100280.78,7955026075708.08,3952669210657.93,6438644225340.45,13914310219312.3,3797514099336.26
"5","net_rad",42049460131564.3,46745584283318,31312978378760.8,2941587136504.27,13797597650170.2,21099491135077.2,13164387024129.7
