"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",1455563587532.87,6776987757482.92,6172226368377.65,617138331609.354,8874387791187.23,3491416454610.85,7134346090448.32
"2","rsut",2701246353701.31,16334187079534.2,4597933943453.46,1962359318097.14,5500277324613.63,6416069221881.79,5098185342036.29
"3","rlutcs",1033764035089.51,3026070437932.7,3392474454375.13,55091935227.0268,2440844995730.79,1395815945770.18,2750249461339.75
"4","rsutcs",1291559219042.49,1486513767777.59,1592385952387.01,437314320389.117,824522523748.292,666901240774.442,1143528406087.9
"5","net_rad",4156809941234.17,23111174837017.1,10770160311831.1,2579497649706.5,14374665115800.9,9907485676492.64,12232531432484.6
