"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-1294226801302.39,5931259313071.63,1676831309612.05,-21559646216.9799,-1387055482631.71,960786920798.13,-12185619343819.5
"2","rsut",-727637493470.079,-1047585069530.36,2485489585589.44,340423595365.262,-85111274345.6373,2115601428837.43,3598359587347.92
"3","rlutcs",-799543502480.614,917947709324.022,688562554600.406,13924236556.3885,-1490130781598.8,516560093956.516,-1438053045338.78
"4","rsutcs",30896533697.5723,536416347836.287,-381685373772.956,10029721961.946,-1437540241229.04,-434105777880.888,316526202528.323
"5","net_rad",-2021864294772.47,4883674243541.27,4162320895201.49,318863949148.282,-1472166756977.35,3076388349635.56,-8587259756471.59
