"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",198152634655.762,-189259953445.848,7037394379157.05,-46700197573.1456,-4911403230760.81,871965912188.044,5002067002956.55
"2","rsut",4664796618610.65,1543072411344.02,-3729869053149.8,-418311037340.295,3482212710024.29,-1301484141898.85,-1102846011319.36
"3","rlutcs",262823801312.053,-1049766808452.85,1074389606777.79,-15934904639.6379,-931981732984.12,282726388565.4,-81705096768.5065
"4","rsutcs",-570338643547.122,1348587419759.14,345181091591.374,181578657197.654,-164227437712.311,429684517993.365,443480217782.042
"5","net_rad",4862949253266.41,1353812457898.17,3307525326007.25,-465011234913.441,-1429190520736.52,-429518229710.804,3899220991637.19
