"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",769807370037.379,882589834911.954,7447685025152.01,-69072328975.6353,-2820696300303.67,1004107519530.1,-2693466556369.3
"2","rsut",2994940404734.25,-2611460752252.81,-8849358929085.19,-737951084062.623,-5757670590155.12,-4160241025666.84,7160494669996.88
"3","rlutcs",687286188659.37,-124179942826.551,248796175161.483,-25349074534.6755,-1547611239930.16,634306696286.12,-1404017970443.7
"4","rsutcs",-817679930651.752,1480426670054.99,-167839199241.557,178891284741.763,-507531062859.601,-53314764157.2335,494036377158.098
"5","net_rad",3764747774771.63,-1728870917340.86,-1401673903933.17,-807023413038.258,-8578366890458.79,-3156133506136.74,4467028113627.58
