"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-580537462663.844,-8406485786664.27,-2631777021403.38,-103961147108.815,-136129085678.832,-24279630439.0903,489927233972.211
"2","rsut",16501962780178.4,23905017307776.7,10850651686755.3,1001728392066.41,5350537952977.03,6362404331003.69,7206992947694.36
"3","rlutcs",190792433364.052,-2238109566834.99,20075954516.2667,-16963984406.6363,698688999948.24,-90366543087.4275,180255475437.935
"4","rsutcs",936366500129.602,2089370414197.72,2343671961784.93,1342625681268.93,2019082282291.38,3866187521500.07,1160382470612.76
"5","net_rad",15921425317514.5,15498531521112.4,8218874665351.9,897767244957.597,5214408867298.2,6338124700564.6,7696920181666.57
