"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",1876965013437.99,NA,1906991852336.7,346941933924.28,5121054403198.15,1508990535361.38,4765208944501.85
"2","rsut",2434716208466.62,NA,4936357802154.95,546794099708.239,7514213320634.8,1733239073334.91,6478328862900.34
"3","rlutcs",628465850326.44,NA,1083657711278.95,43496785425.0482,1297681453730.59,744389454698.717,1220536726674.29
"4","rsutcs",912169171822.205,NA,800451717946.766,126941579624.207,1507450264218.3,367297287652.808,428239531504.713
"5","net_rad",4311681221904.61,NA,6843349654491.66,893736033632.52,12635267723833,3242229608696.29,11243537807402.2
