"","variables","CAM5ATRAS","CESM1","E3SM","GEOS","GFDL","GISS","NorESM2"
"1","rlut",-720672500988.222,NA,-6766480891508.88,-154860752239.936,-140766209011.928,-846120769631.61,3953483943115.95
"2","rsut",19249699549584.7,NA,14433975900521.8,991063575023.457,7606857223436.91,6147050133828.9,3732018644350.06
"3","rlutcs",470494647381.681,NA,-477975780121.123,-27989135287.6767,13092041409.8793,-322064702676.336,458003391503.967
"4","rsutcs",1719883515165.4,NA,2469368472349.74,1226490490159.71,2205489976252.48,4155155725282.55,1477225215361.89
"5","net_rad",18529027048596.5,NA,7667495009012.91,836202822783.521,7466091014424.98,5300929364197.29,7685502587466.01
